username;password;email;first_name;last_name;date_of_birth;mobile;phone;account_type;is_active;manager_id;building_name;unit;block;street;district;country;postal_code;property_group;property_sub_group;property_type;unit_type;toilets;utility_room;balcony;lease_period;lease_start_date;relationship;ownership_type
anggrek95;qwerty95;anggrek95@gmail.com;Edouard;Gally;9/29/2009;112703;461510;user;TRUE;9;Bunga 95;09-0095;Block;Cileupeung Street 95;95;Indonesia;39095;Commercial;Office;Condominium;Lesser than 300sqft;1;FALSE;FALSE;1;4/24/2022;Owner;Rented
anggrek96;qwerty96;anggrek96@gmail.com;Rinaldo;Mattson;9/29/2010;112703;461510;user;TRUE;9;Bunga 96;09-0096;Block;Cileupeung Street 96;96;Indonesia;39096;Commercial;Office;Condominium;Lesser than 300sqft;1;TRUE;TRUE;1;6/14/2022;Owner;Rented
anggrek97;qwerty97;anggrek97@gmail.com;Mariele;Nickels;9/29/1991;112703;461510;user;TRUE;9;Bunga 97;09-0097;Block;Cileupeung Street 97;97;Indonesia;39097;Commercial;Office;Condominium;Lesser than 300sqft;2;TRUE;TRUE;1;6/15/2022;Owner;Rented
anggrek98;qwerty98;anggrek98@gmail.com;Edouard;Gally;9/29/1992;112703;461510;user;TRUE;9;Bunga 98;09-0098;Block;Cileupeung Street 98;98;Indonesia;39098;Commercial;Office;Condominium;Lesser than 300sqft;3;FALSE;TRUE;1;6/22/2023;Owner;Rented
anggrek99;qwerty99;anggrek99@gmail.com;Rinaldo;Mattson;9/29/1993;112703;461510;user;TRUE;9;Bunga 99;09-0099;Block;Cileupeung Street 99;99;Indonesia;39099;Commercial;Office;Condominium;Lesser than 300sqft;1;FALSE;FALSE;1;7/18/2022;Owner;Rented
anggrek100;qwerty100;anggrek100@gmail.com;Mariele;Nickels;9/29/1994;112703;461510;user;TRUE;9;Bunga 100;09-0100;Block;Cileupeung Street 100;100;Indonesia;39100;Commercial;Office;Condominium;Lesser than 300sqft;2;FALSE;FALSE;1;6/14/2023;Owner;Rented
anggrek101;qwerty101;anggrek101@gmail.com;Edouard;Gally;9/29/1995;112703;461510;user;TRUE;9;Bunga 101;09-0101;Block;Cileupeung Street 101;101;Indonesia;39101;Commercial;Office;Condominium;Lesser than 300sqft;1;TRUE;TRUE;1;6/14/2022;Owner;Rented
anggrek102;qwerty102;anggrek102@gmail.com;Rinaldo;Mattson;9/29/1996;112703;461510;user;TRUE;9;Bunga 102;09-0102;Block;Cileupeung Street 102;102;Indonesia;39102;Commercial;Office;Condominium;Lesser than 300sqft;2;TRUE;TRUE;1;6/15/2022;Owner;Rented
anggrek103;qwerty103;anggrek103@gmail.com;Mariele;Nickels;9/29/1997;112703;461510;user;TRUE;9;Bunga 103;09-0103;Block;Cileupeung Street 103;103;Indonesia;39103;Commercial;Office;Condominium;Lesser than 300sqft;3;FALSE;TRUE;1;6/22/2022;Owner;Rented
anggrek104;qwerty104;anggrek104@gmail.com;Edouard;Gally;9/29/1998;112703;461510;user;TRUE;9;Bunga 104;09-0104;Block;Cileupeung Street 104;104;Indonesia;39104;Commercial;Office;Condominium;Lesser than 300sqft;1;FALSE;FALSE;1;7/18/2022;Owner;Rented
anggrek105;qwerty105;anggrek105@gmail.com;Rinaldo;Mattson;9/29/1999;112703;461510;user;TRUE;9;Bunga 105;09-0105;Block;Cileupeung Street 105;105;Indonesia;39105;Commercial;Office;Condominium;Lesser than 300sqft;2;FALSE;FALSE;1;6/14/2022;Owner;Rented
anggrek106;qwerty106;anggrek106@gmail.com;Mariele;Nickels;9/29/2000;112703;461510;user;TRUE;9;Bunga 106;09-0106;Block;Cileupeung Street 106;106;Indonesia;39106;Commercial;Office;Condominium;Lesser than 300sqft;3;FALSE;FALSE;1;8/16/2023;Owner;Rented
anggrek107;qwerty107;anggrek107@gmail.com;Edouard;Gally;9/29/2001;112703;461510;user;TRUE;9;Bunga 107;09-0107;Block;Cileupeung Street 107;107;Indonesia;39107;Commercial;Office;Condominium;Lesser than 300sqft;1;TRUE;FALSE;1;4/24/2023;Owner;Rented
anggrek108;qwerty108;anggrek108@gmail.com;Rinaldo;Mattson;9/29/2002;112703;461510;user;TRUE;9;Bunga 108;09-0108;Block;Cileupeung Street 108;108;Indonesia;39108;Commercial;Office;Condominium;Lesser than 300sqft;2;TRUE;FALSE;1;03/12/2023;Owner;Rented
anggrek109;qwerty109;anggrek109@gmail.com;Mariele;Nickels;9/29/2003;112703;461510;user;TRUE;9;Bunga 109;09-0109;Block;Cileupeung Street 109;109;Indonesia;39109;Commercial;Office;Condominium;Lesser than 300sqft;3;TRUE;FALSE;1;9/29/2022;Owner;Rented
anggrek110;qwerty110;anggrek110@gmail.com;Edouard;Gally;9/29/2004;112703;461510;user;TRUE;9;Bunga 110;09-0110;Block;Cileupeung Street 110;110;Indonesia;39110;Commercial;Office;Condominium;Lesser than 300sqft;1;FALSE;FALSE;1;9/29/2022;Owner;Rented
anggrek111;qwerty111;anggrek111@gmail.com;Rinaldo;Mattson;9/29/2005;112703;461510;user;TRUE;9;Bunga 111;09-0111;Block;Cileupeung Street 111;111;Indonesia;39111;Commercial;Office;Condominium;Lesser than 300sqft;2;TRUE;TRUE;1;6/14/2022;Owner;Rented
anggrek112;qwerty112;anggrek112@gmail.com;Mariele;Nickels;9/29/2006;112703;461510;user;TRUE;9;Bunga 112;09-0112;Block;Cileupeung Street 112;112;Indonesia;39112;Commercial;Office;Condominium;Lesser than 300sqft;3;TRUE;TRUE;1;6/15/2022;Owner;Rented
anggrek113;qwerty113;anggrek113@gmail.com;Rinaldo;Mattson;9/29/1991;112703;461510;user;TRUE;9;Bunga 113;09-0113;Block;Cileupeung Street 113;113;Indonesia;39113;Commercial;Office;Condominium;Lesser than 300sqft;1;FALSE;TRUE;1;6/22/2022;Owner;Rented
anggrek114;qwerty114;anggrek114@gmail.com;Mariele;Nickels;9/29/1992;112703;461510;user;TRUE;9;Bunga 114;09-0114;Block;Cileupeung Street 114;114;Indonesia;39114;Commercial;Office;Condominium;Lesser than 300sqft;2;FALSE;FALSE;1;7/18/2022;Owner;Rented
anggrek115;qwerty115;anggrek115@gmail.com;Edouard;Gally;9/29/1993;112703;461510;user;TRUE;9;Bunga 115;09-0115;Block;Cileupeung Street 115;115;Indonesia;39115;Commercial;Office;Condominium;Lesser than 300sqft;3;FALSE;FALSE;1;6/22/2022;Owner;Rented
anggrek116;qwerty116;anggrek116@gmail.com;Rinaldo;Mattson;9/29/1994;112703;461510;user;TRUE;9;Bunga 116;09-0116;Block;Cileupeung Street 116;116;Indonesia;39116;Commercial;Office;Condominium;Lesser than 300sqft;1;FALSE;FALSE;1;8/16/2023;Owner;Rented
anggrek117;qwerty117;anggrek117@gmail.com;Mariele;Nickels;9/29/1995;112703;461510;user;TRUE;9;Bunga 117;09-0117;Block;Cileupeung Street 117;117;Indonesia;39117;Commercial;Office;Condominium;Lesser than 300sqft;2;TRUE;FALSE;1;4/24/2023;Owner;Rented
anggrek118;qwerty118;anggrek118@gmail.com;Edouard;Gally;9/29/1996;112703;461510;user;TRUE;9;Bunga 118;09-0118;Block;Cileupeung Street 118;118;Indonesia;39118;Commercial;Office;Condominium;Lesser than 300sqft;3;TRUE;FALSE;1;03/12/2023;Owner;Rented
anggrek119;qwerty119;anggrek119@gmail.com;Rinaldo;Mattson;9/29/1997;112703;461510;user;TRUE;9;Bunga 119;09-0119;Block;Cileupeung Street 119;119;Indonesia;39119;Commercial;Office;Condominium;Lesser than 300sqft;1;TRUE;FALSE;1;9/29/2022;Owner;Rented
anggrek120;qwerty120;anggrek120@gmail.com;Mariele;Nickels;9/29/1998;112703;461510;user;TRUE;9;Bunga 120;09-0120;Block;Cileupeung Street 120;120;Indonesia;39120;Commercial;Office;Condominium;Lesser than 300sqft;2;FALSE;FALSE;1;4/24/2023;Owner;Rented
anggrek121;qwerty121;anggrek121@gmail.com;Edouard;Gally;9/29/1999;112703;461510;user;TRUE;9;Bunga 121;09-0121;Block;Cileupeung Street 121;121;Indonesia;39121;Commercial;Office;Condominium;Lesser than 300sqft;3;TRUE;TRUE;1;6/14/2023;Owner;Rented
anggrek122;qwerty122;anggrek122@gmail.com;Rinaldo;Mattson;9/29/2000;112703;461510;user;TRUE;9;Bunga 122;09-0122;Block;Cileupeung Street 122;122;Indonesia;39122;Commercial;Office;Condominium;Lesser than 300sqft;1;TRUE;TRUE;1;6/15/2023;Owner;Rented
anggrek123;qwerty123;anggrek123@gmail.com;Mariele;Nickels;9/29/2001;112703;461510;user;TRUE;9;Bunga 123;09-0123;Block;Cileupeung Street 123;123;Indonesia;39123;Commercial;Office;Condominium;Lesser than 300sqft;2;FALSE;TRUE;1;6/22/2023;Owner;Rented
anggrek124;qwerty124;anggrek124@gmail.com;Edouard;Gally;9/29/2002;112703;461510;user;TRUE;9;Bunga 124;09-0124;Block;Cileupeung Street 124;124;Indonesia;39124;Commercial;Office;Condominium;Lesser than 300sqft;3;FALSE;FALSE;1;7/18/2023;Owner;Rented
anggrek125;qwerty125;anggrek125@gmail.com;Rinaldo;Mattson;9/29/2003;112703;461510;user;TRUE;9;Bunga 125;09-0125;Block;Cileupeung Street 125;125;Indonesia;39125;Commercial;Office;Condominium;Lesser than 300sqft;1;FALSE;FALSE;1;6/14/2023;Owner;Rented
anggrek126;qwerty126;anggrek126@gmail.com;Mariele;Nickels;9/29/2004;112703;461510;user;TRUE;9;Bunga 126;09-0126;Block;Cileupeung Street 126;126;Indonesia;39126;Commercial;Office;Condominium;Lesser than 300sqft;2;FALSE;FALSE;1;8/16/2022;Owner;Rented
anggrek127;qwerty127;anggrek127@gmail.com;Edouard;Gally;9/29/2005;112703;461510;user;TRUE;9;Bunga 127;09-0127;Block;Cileupeung Street 127;127;Indonesia;39127;Commercial;Office;Condominium;Lesser than 300sqft;3;TRUE;FALSE;1;4/24/2022;Owner;Rented
anggrek128;qwerty128;anggrek128@gmail.com;Rinaldo;Mattson;9/29/2006;112703;461510;user;TRUE;9;Bunga 128;09-0128;Block;Cileupeung Street 128;128;Indonesia;39128;Commercial;Office;Condominium;Lesser than 300sqft;1;TRUE;FALSE;1;03/12/2024;Owner;Rented
anggrek129;qwerty129;anggrek129@gmail.com;Mariele;Nickels;9/29/2007;112703;461510;user;TRUE;9;Bunga 129;09-0129;Block;Cileupeung Street 129;129;Indonesia;39129;Commercial;Office;Condominium;Lesser than 300sqft;2;TRUE;FALSE;1;9/29/2022;Owner;Rented
anggrek130;qwerty130;anggrek130@gmail.com;Edouard;Gally;9/29/2008;112703;461510;user;TRUE;9;Bunga 130;09-0130;Block;Cileupeung Street 130;130;Indonesia;39130;Commercial;Office;Condominium;Lesser than 300sqft;3;FALSE;FALSE;1;9/29/2022;Owner;Rented
anggrek131;qwerty131;anggrek131@gmail.com;Rinaldo;Mattson;9/29/2009;112703;461510;user;TRUE;9;Bunga 131;09-0131;Block;Cileupeung Street 131;131;Indonesia;39131;Commercial;Office;Condominium;Lesser than 300sqft;1;TRUE;TRUE;1;6/14/2022;Owner;Rented
anggrek132;qwerty132;anggrek132@gmail.com;Mariele;Nickels;9/29/2010;112703;461510;user;TRUE;9;Bunga 132;09-0132;Block;Cileupeung Street 132;132;Indonesia;39132;Commercial;Office;Condominium;Lesser than 300sqft;2;TRUE;TRUE;1;6/15/2022;Owner;Rented
anggrek133;qwerty133;anggrek133@gmail.com;Edouard;Gally;9/29/1991;112703;461510;user;TRUE;9;Bunga 133;09-0133;Block;Cileupeung Street 133;133;Indonesia;39133;Commercial;Office;Condominium;Lesser than 300sqft;3;FALSE;TRUE;1;6/22/2022;Owner;Rented
anggrek134;qwerty134;anggrek134@gmail.com;Rinaldo;Mattson;9/29/1992;112703;461510;user;TRUE;9;Bunga 134;09-0134;Block;Cileupeung Street 134;134;Indonesia;39134;Commercial;Office;Condominium;Lesser than 300sqft;1;FALSE;FALSE;1;7/18/2022;Owner;Rented
anggrek135;qwerty135;anggrek135@gmail.com;Mariele;Nickels;9/29/1993;112703;461510;user;TRUE;9;Bunga 135;09-0135;Block;Cileupeung Street 135;135;Indonesia;39135;Commercial;Office;Condominium;Lesser than 300sqft;2;FALSE;FALSE;1;6/14/2022;Owner;Rented
anggrek136;qwerty136;anggrek136@gmail.com;Edouard;Gally;9/29/1994;112703;461510;user;TRUE;9;Bunga 136;09-0136;Block;Cileupeung Street 136;136;Indonesia;39136;Commercial;Office;Condominium;Lesser than 300sqft;3;FALSE;FALSE;1;8/16/2023;Owner;Rented
anggrek137;qwerty137;anggrek137@gmail.com;Rinaldo;Mattson;9/29/1995;112703;461510;user;TRUE;9;Bunga 137;09-0137;Block;Cileupeung Street 137;137;Indonesia;39137;Commercial;Office;Condominium;Lesser than 300sqft;1;TRUE;FALSE;1;4/24/2023;Owner;Rented
anggrek138;qwerty138;anggrek138@gmail.com;Mariele;Nickels;9/29/1996;112703;461510;user;TRUE;9;Bunga 138;09-0138;Block;Cileupeung Street 138;138;Indonesia;39138;Commercial;Office;Condominium;Lesser than 300sqft;2;TRUE;FALSE;1;03/12/2023;Owner;Rented
anggrek139;qwerty139;anggrek139@gmail.com;Edouard;Gally;9/29/1997;112703;461510;user;TRUE;9;Bunga 139;09-0139;Block;Cileupeung Street 139;139;Indonesia;39139;Commercial;Office;Condominium;Lesser than 300sqft;3;TRUE;FALSE;1;9/29/2022;Owner;Rented
anggrek140;qwerty140;anggrek140@gmail.com;Rinaldo;Mattson;9/29/1998;112703;461510;user;TRUE;9;Bunga 140;09-0140;Block;Cileupeung Street 140;140;Indonesia;39140;Commercial;Office;Condominium;Lesser than 300sqft;1;FALSE;FALSE;1;9/29/2022;Owner;Rented
anggrek141;qwerty141;anggrek141@gmail.com;Mariele;Nickels;9/29/1999;112703;461510;user;TRUE;9;Bunga 141;09-0141;Block;Cileupeung Street 141;141;Indonesia;39141;Commercial;Office;Condominium;Lesser than 300sqft;2;TRUE;TRUE;1;6/14/2022;Owner;Rented
anggrek142;qwerty142;anggrek142@gmail.com;Edouard;Gally;9/29/2000;112703;461510;user;TRUE;9;Bunga 142;09-0142;Block;Cileupeung Street 142;142;Indonesia;39142;Commercial;Office;Condominium;Lesser than 300sqft;3;TRUE;TRUE;1;6/15/2022;Owner;Rented
anggrek143;qwerty143;anggrek143@gmail.com;Rinaldo;Mattson;9/29/2001;112703;461510;user;TRUE;9;Bunga 143;09-0143;Block;Cileupeung Street 143;143;Indonesia;39143;Commercial;Office;Condominium;Lesser than 300sqft;1;FALSE;TRUE;1;6/22/2022;Owner;Rented
anggrek144;qwerty144;anggrek144@gmail.com;Mariele;Nickels;9/29/2002;112703;461510;user;TRUE;9;Bunga 144;09-0144;Block;Cileupeung Street 144;144;Indonesia;39144;Commercial;Office;Condominium;Lesser than 300sqft;2;FALSE;FALSE;1;7/18/2022;Owner;Rented
anggrek145;qwerty145;anggrek145@gmail.com;Edouard;Gally;9/29/2003;112703;461510;user;TRUE;9;Bunga 145;09-0145;Block;Cileupeung Street 145;145;Indonesia;39145;Commercial;Office;Condominium;Lesser than 300sqft;3;FALSE;FALSE;1;6/22/2022;Owner;Rented
anggrek146;qwerty146;anggrek146@gmail.com;Rinaldo;Mattson;9/29/2004;112703;461510;user;TRUE;9;Bunga 146;09-0146;Block;Cileupeung Street 146;146;Indonesia;39146;Commercial;Office;Condominium;Lesser than 300sqft;1;FALSE;FALSE;1;8/16/2023;Owner;Rented
anggrek147;qwerty147;anggrek147@gmail.com;Mariele;Nickels;9/29/2005;112703;461510;user;TRUE;9;Bunga 147;09-0147;Block;Cileupeung Street 147;147;Indonesia;39147;Commercial;Office;Condominium;Lesser than 300sqft;2;TRUE;FALSE;1;4/24/2023;Owner;Rented
anggrek148;qwerty148;anggrek148@gmail.com;Edouard;Gally;9/29/2006;112703;461510;user;TRUE;9;Bunga 148;09-0148;Block;Cileupeung Street 148;148;Indonesia;39148;Commercial;Office;Condominium;Lesser than 300sqft;3;TRUE;FALSE;1;03/12/2023;Owner;Rented
anggrek149;qwerty149;anggrek149@gmail.com;Rinaldo;Mattson;9/29/2007;112703;461510;user;TRUE;9;Bunga 149;09-0149;Block;Cileupeung Street 149;149;Indonesia;39149;Commercial;Office;Condominium;Lesser than 300sqft;1;TRUE;FALSE;1;9/29/2022;Owner;Rented
anggrek150;qwerty150;anggrek150@gmail.com;Mariele;Nickels;9/29/2008;112703;461510;user;TRUE;9;Bunga 150;09-0150;Block;Cileupeung Street 150;150;Indonesia;39150;Commercial;Office;Condominium;Lesser than 300sqft;2;FALSE;FALSE;1;4/24/2023;Owner;Rented
